CT_GLDAS,RCP45_SSP2,RCP85_SSP2,RCP85_SSP3,GLOWASIS,Hoekstra,,,
2568171,931109,931334.7273,932490.6818,0,38076.90611,,,
,0,0,0,0,,,,
5203821.5,2891280,2891604.545,2910647.727,10768005.37,766821.235,,,
9752757,3592947,3587525.455,3600908.182,3342922.211,1836850.931,,,
367080.5625,82292,82292.31818,82380.42273,35237400.05,217610.2355,,,
11535936,3090751,3087973.636,3088088.182,92566833.5,869592.9501,,,
347048.8438,79579,79578.73636,79706.93182,0,180327.0615,,,
164344.625,15813,15813.19091,15995.12727,0,72032.43443,,,
10387580,2771800,2777288.182,2778061.364,0,285446.3177,,,
,0,0,0,0,,,,
16254538,4369298,4374605.455,4374672.273,0,72962.76456,,,
4699760.5,1134830,1136138.182,1136329.091,0,170143.6225,,,
2380835.25,336233,336678.6818,337135.9091,8557800.293,253237.2399,,,
95340.1875,22025,22025.37273,22258.37727,0,82561.71322,,,
593072.6875,97844,97843.77273,98585.45455,0,267668.6919,,,
7511055,5499661,5506944.545,5507230.909,12910967.83,210200.7144,,,
,0,0,0,0,,,,
815089.625,58687,58686.50455,58656.53182,2383410.931,451143.9006,,,
241564.7188,22542,22542.45,22421.41364,25083.2215,159145.3602,,,
2626.589844,286,285.5446364,284.3533636,0,0,,,
1214.500366,150,150.4840909,149.7624545,0,,,,
68626.97656,7051,7050.587727,7020.586364,13665.95179,52805.39159,,,
,0,0,0,0,,,,
403342.3125,15175,15175.45909,15097.66364,0,105350.1536,,,
34847.57422,2303,2303.079545,2298.650455,0,20988.97843,,,
14168.48145,888,887.7740455,886.9817727,0,10471.14642,,,
,0,0,0,0,,,,
351026.0313,21688,21688.03636,21619.5,113573.3724,198135.356,,,
17263.73242,708,707.7925909,704.5356818,0,5195.942765,,,
102309.4297,9797,9796.881818,9737.222727,0,121650.064,,,
4467.848145,1248,1248.24,1129.360909,0,,,,
656519.6875,74689,74689.45909,70870.22727,663444.3998,396379.7246,,,
2709964.25,245214,245214.1364,225010.2273,0,38939.29313,,,
312043.8438,19628,19627.74545,17482.30909,0,22308.29116,,,
167330.3438,37702,37701.87273,35146.84091,0,6852.137596,,,
22756268,2811070,2818371.818,2800292.727,6363877.296,274641.7506,,,
223681.3594,27089,27088.75909,25191.98182,0,20959.523,,,
168660.2656,4713,4712.533636,4396.750909,1398311.138,0,,,
1281254.625,300949,300949.0909,279211.2273,0,35703.57051,,,
1036664.438,292433,292432.6364,278987.8636,0,32723.48196,,,
6870813,2578237,2578313.182,2478553.636,52760883.33,2382459.927,,,
10629975,429008,429008.0455,403719.2727,0,350050.992,,,
373897504,376696091,377168590.9,376491818.2,568007873.5,80446627.08,,,
115011144,142628182,142743681.8,142739863.6,0,119262310,,,
269352512,254424545,254606863.6,254501863.6,0,181581251.4,,,
261164720,246127636,246225954.5,246161045.5,715417358.4,215456145.6,,,
714342080,387163636,386347500,386571818.2,447335571.3,614616996.7,,,
82111512,39960614,39831654.55,39977604.55,0,34886422.15,,,
221638080,70260368,69715036.36,70193454.55,333607238.8,141103026.5,,,
266515632,121141364,120407318.2,120419727.3,165991119.4,84852905.09,,,
75474416,10891459,10802113.64,10808031.82,0,25170766.15,,,
209559280,66232473,65742122.73,65820490.91,484102966.3,23992898.74,,,
102262080,135472909,135296318.2,135288681.8,127554016.1,191874075,,,
34213592,3030281,3001129.091,3003668.182,0,11779726.32,,,
25494372,74175,74175.34091,74325.10909,0,4349711.822,,,
62027452,9507530,9399676.364,9400077.273,0,35581325.9,,,
51429384,9981300,9868186.364,9868472.727,0,37262066.95,,,
64019412,5716906,5662239.545,5668930.909,0,5115223.865,,,
3084954.75,40094,40093.86818,40370.68636,0,450694.2428,,,
8299423,686607,680162.3182,682299.5455,0,2178914.908,,,
45302916,24903900,24657627.27,24657722.73,83527427.67,21912937.2,,,
11439787,6370493,6326316.818,6326460,0,5068399.67,,,
50095396,32546659,32317854.55,32389159.09,4308443.069,24849457.32,,,
10774717,2510464,2496575.455,2499124.091,0,12300585.94,,,
17284570,7441445,7398156.818,7400734.091,0,30861563.24,,,
83005784,40457359,40277904.55,40444281.82,526537414.6,67005786.29,,,
13066203,5217345,5208085.909,5222308.636,172371597.3,1490157.236,,,
40298824,18990014,19046331.82,19145795.45,79504760.74,35463225.17,,,
347398,26235,26235.3,30516.34091,0,148908.9115,,,
10309472,7299800,7321335,7310682.273,9313287.735,2815792.078,,,
19026028,6110628,6117672.273,6095784.545,0,16110478.57,,,
5191462.5,7293596,7300220.455,7193149.091,0,5688090.801,,,
267301.625,2381037,2381037.273,2405454.545,0,59783.88566,,,
3231120,3292533,3291511.364,3084174.545,0,882195.6547,,,
148302608,241373045,241322454.5,241955318.2,0,65596462.08,,,
,0,0,0,0,0,,,
1010337.188,1513651,1513651.364,1409539.091,0,350778.9568,,,
14772356,7098401,7069697.727,6971895,39836429.6,3804838.327,,,
610203.125,66034,66034.30909,66481.13182,0,,,,
462777.3438,223514,223514.4545,224858.4545,0,262006.4633,,,
60770896,6113129,6104929.091,6100309.091,84092758.18,33249370.48,,,
109628024,7524138,7499014.091,7536680.455,88658439.64,19273599.57,,,
18777050,37962655,37718863.64,37758859.09,0,5956369.67,,,
1485491.25,414523,414522.8182,423631.0909,0,462348.1061,,,
11804347,3415297,3412757.727,3440267.727,34791656.49,4843813.925,,,
7230689.5,1653340,1653225,1679828.182,56480430.6,2335834.239,,,
22806706,4697652,4687400.455,4758323.182,26354499.82,6786471.261,,,
3451453,981273,981272.7273,993786.8182,0,1237784.791,,,
2829017.75,327812,327811.9091,332613.2727,8812068.939,527597.9462,,,
10397370,1959109,1953859.091,1920135,69402824.4,5941373.079,,,
1968980.5,939053,935000.1818,921772.0909,0,1126399.752,,,
130315.8828,26684,26688.9,26152.82727,0,207914.5702,,,
157964.2813,50124,50124.9,49093.22727,0,207390.8072,,,
6663183,2853862,2853861.818,2805867.273,73968910.22,3203721.986,,,
6850837,1752860,1752860.455,1796483.182,44978744.51,1262941.204,,,
6877970,7028471,7030341.818,6591518.182,0,1273260.468,,,
,0,0,0,0,,,,
150885056,33258750,33351054.55,36188059.09,128693023.7,89119057.06,,,
1100969.75,21014,21014.31818,21015.84545,0,155743.1537,,,
7213.913574,2548,2547.51,2547.700909,0,,,,
12433222,41353009,41690631.82,41690918.18,0,1900759.425,,,
1667531,11064327,11151859.09,11152813.64,0,1694418.653,,,
42137196,9766623,9791250,9791918.182,0,43124573.01,,,
60173368,30993423,31275681.82,31283222.73,208810897.8,23756472.55,,,
1415018.625,40966609,41523204.55,41523777.27,0,1219155.747,,,
445709.9063,4806957,4872811.364,4872830.455,0,371019.6381,,,
5145291.5,170436000,172769863.6,172770818.2,0,4154639.491,,,
10759.78809,1761050,1785210,1785210,0,,,,
169.0136871,1153,1153.253182,1130.955,0,,,,
661356.25,185857,185680.0909,185708.7273,0,132097.9016,,,
109355.75,66902,66901.99091,66902.18182,518107.5335,104137.8029,,,
150376.9219,20682,20662.37727,20662.66364,0,31414.95497,,,
13609653,6527879,6451400.455,6452211.818,0,11792585.65,,,
12507.17188,1740,1739.725909,1802.945455,0,613755.4981,,,
426825.3438,2519065,2493855,2507113.636,0,951621.1211,,,
129895.875,181773,181773.1364,196107.5455,50555.56074,63100.11603,,,
132533.1875,159671,159670.6364,160421.8636,78587.34578,217459.9161,,,
20086.65039,39818,39817.81364,40317.42273,0,19365.38557,,,
11918.84863,75728,75728.38636,79537.11818,0,15411.85083,,,
536.9338989,1570,1569.616364,1588.344545,0,,,,
178929.4063,12846941,12773059.09,12773059.09,0,414395.7872,,,
161734.25,1544082,1536560.455,1536531.818,0,110508.3645,,,
8446.883789,46076,46076.19545,46077.81818,0,4476.822546,,,
19.11415291,630,629.7670909,629.7604091,0,,,,
82.97280121,1888,1888.386818,1888.367727,0,,,,
18371.30664,14487,14486.85,14485.99091,0,15491.02224,,,
2891.449951,6788,6788.135455,6786.770455,0,7877.981843,,,
377.9389038,808,808.3749545,807.8528182,0,3725.7191,,,
23968.71289,16177,16177.44545,16191.38182,0,33531.45614,,,
192912.625,92012,92012.07273,91994.79545,37609.45797,170368.852,,,
442161.3438,379953,381729.4091,381720.8182,21092023.85,120224.4504,,,
69335.28906,55437,55436.75455,55469.68636,32077.4056,123852.0787,,,
14688.35742,28677,28677.31364,28704.99545,0,10220.4925,,,
706.3548584,2504,2504.183182,2506.722273,0,5922.820876,,,
9157.850586,12295,12294.54545,12305.33182,0,5864.071415,,,
99095.58594,211812,211811.7273,211891.9091,0,68978.23855,,,
517.8197632,1291,1291.118182,1291.223182,0,,,,
12912.52051,23907,23907.25909,23906.87727,0,11794.28194,,,
4298.077637,8731,8730.826364,8729.432727,0,6815.772844,,,
1125372.375,8292232,8292231.818,8295964.091,0,863819.7791,,,
5473.598145,32944,32943.84545,32970.47727,0,,,,
116777.4844,913112,913112.4545,913312.9091,0,204399.1284,,,
32499.70508,305089,305088.9545,305122.3636,0,68018.87389,,,
165521.6094,1795099,1795099.091,1795175.455,62942.83271,135831.5064,,,
12272107,36779,36779.4,36816.15,0,,,,
275722048,31838386,31695395.45,31695968.18,0,116158320.3,,,
678318.75,9119575,9089439.545,9089420.455,686215.6391,926627.8555,,,
149096.1719,4572120,4554012.273,4553974.091,225967.4519,396634.3515,,,
6888.572754,1535568,1529258.182,1529258.182,0,6924.272503,,,
20632.57422,2282471,2274357.273,2274357.273,0,,,,
4803.733887,400,399.7101818,399.6825,0,,,,
34838.14844,3998,3997.56,3997.283182,0,74535.32104,,,
3602.148926,266,266.4250909,266.4069545,0,,,,
55.6817131,1186,1186.022727,1187.798182,0,,,,
29.52817917,1285,1284.808636,1304.615455,0,,,,
832.4134521,2956,2956.036364,3001.606364,0,1516.111288,,,
69.74275208,1799,1798.630909,1847.207727,0,,,,
107.2999039,278,278.2948636,278.2490455,0,,,,
215010368,140994955,140208409.1,140208409.1,94769363.4,165955211.5,,,
62560024,15419536,15327327.27,15327327.27,0,75116633.12,,,
110623008,154439727,153510000,153510000,0,172786851.1,,,
3241949,3829016,3805973.182,3805973.182,0,,,,
228.5010071,254,254.3911364,254.3500909,0,0,,,
28.67122841,464,464.1820909,464.2059545,0,,,,
12748327,8673821,8532357.273,8532357.273,0,5127368.703,,,
108756600,58382577,58779381.82,58883045.45,45037742.61,32261467.03,,,
5160299.5,4289479,4258160.455,4257301.364,0,160758.9204,,,
311613.0313,449306,446738.7273,445022.4545,26940256.12,163845.598,,,
39599508,16198255,16079795.45,16077886.36,0,3156714.138,,,
174442384,38431145,38194036.36,38184490.91,194490036,7937383.113,,,
3477585.25,2873258,2873258.182,2875005,2680178.404,3740533.758,,,
222959392,198371727,197000045.5,197030590.9,0,111825597.4,,,
53736464,15388705,15274350,15262895.45,126096000.7,20809506.3,,,
37559360,11360141,11254186.36,11248172.73,0,23490101.7,,,
110776944,28400018,28154318.18,28159281.82,0,82034684.82,,,
9454944,7967018,7904409.545,7926898.636,40300609.59,6385441.81,,,
485422,10061195,9989127.273,9985500,0,314504.6846,,,
21395566,20610164,20390618.18,20390045.45,0,10251009.02,,,
107514096,24778282,24354177.27,24348259.09,0,58273992.63,,,
171985968,33239373,32655668.18,32650036.36,0,32688486.94,,,
7263148,28196891,27792163.64,27786340.91,62846855.16,1519613.64,,,
78070448,17732305,17463695.45,17456536.36,0,34219285.03,,,
20155428,9949323,9793159.091,9790295.455,0,11452582.98,,,
96431.875,175019,175018.7727,177244.7727,1253571.749,66116.77098,,,
294329.6875,451327,451327.2273,455208.4091,0,170327.6844,,,
2589.112549,2890,2889.647727,2824.585909,0,15541.99899,,,
16549646,32256764,32231659.09,32232613.64,0,109055.9748,,,
1474.481689,967,966.7445455,972.5481818,0,,,,
118090.9766,163458,163456.3636,163451.5909,0,,,,
270.0039368,175,174.7257273,172.8128182,0,,,,
453.1100464,35,35.19132273,34.48505455,0,,,,
15849108,8860645,8864920.909,8866018.636,0,22489436.14,,,
19862938,19320859,19336800,19331645.45,0,14416528.61,,,
792.2825317,2421,2421.09,2357.488636,0,,,,
24578206,25525500,25526931.82,25567881.82,53406112.67,8714858.625,,,
424843.0938,1241730,1243028.182,1243228.636,0,10998.1568,,,
65165.47656,128661,129554.7273,129552.8182,0,,,,
574.1462402,151,150.6463636,150.5556818,0,,,,
64151.27734,8895,8894.865,8807.600455,0,42394.45591,,,
25635.89063,1387,1387.002273,1374.726818,0,6767.991783,,,
46974220,23906305,24080509.09,24080509.09,0,18628.33494,,,
74739152,36737686,37005245.45,37005245.45,0,6310067.235,,,
2164999,3024334,3047825.455,3047863.636,0,20232.16188,,,
81840320,38230023,38574422.73,38574995.45,53838104.25,29624176.76,,,
3382.807617,387,387.0567273,386.9135455,0,,,,
1584.333496,182,181.8552273,183.3615,0,,,,
890.6258545,850,850.3224545,851.7475909,0,,,,
3086.941406,1784,1784.331818,1783.043182,0,,,,
1184.522705,423,422.5161818,429.6055909,0,1152.721532,,,
3520.423828,832,832.1135455,850.7052273,0,1195.156442,,,
84.52911377,718,717.9785455,727.0495909,0,974.074136,,,
2.676383495,22,21.95445,22.05200455,0,,,,
386.6531067,110,109.7832273,110.1230455,0,30.0893606,,,
3.568511248,25,24.75642273,24.34854545,0,,,,
333.0837708,9,9.458533636,9.728440909,0,30.15226817,,,
645441.75,41654,41655.50455,41803.45909,0,99074.44709,,,
26206.05664,1366,1365.983182,1326.417273,0,24905.97124,,,
2287.274658,141,140.7477273,137.1576818,0,,,,
16911.9707,1035,1035.471818,1010.52,0,9970.138394,,,
57254.28516,3269,3268.869545,3188.993182,0,40036.24866,,,
15507.12305,715,714.5145,686.8622727,0,15024.09358,,,
1247.60437,68,67.81444091,65.92129091,0,,,,
745.8729248,34,33.85992273,31.53140455,0,,,,
2513.829834,144,143.5111364,140.2532727,0,,,,
3700.916016,230,229.614,223.8848182,0,5027.05617,,,
9357.033203,584,583.6654091,569.9113636,0,5004.170691,,,
837.9432373,47,46.8615,45.68101364,0,5038.243565,,,
1396.572144,85,85.03291364,83.02913182,0,,,,
4748.345215,298,298.3250455,291.2948182,0,5024.231973,,,
140.6916962,13,12.77038636,12.50072727,0,,,,
2646091.75,1275301,1283987.727,1283873.182,0,64972.854,,,
8525.296875,515,514.6460455,502.5185455,0,9993.754383,,,
2480.208496,243,243.2554091,247.6969091,0,4018.624086,,,
45401.01172,2441,2440.810909,2387.232273,0,12919.24214,,,
1108.981689,76,76.49192727,74.68936364,0,,,,
5198.351563,327,327.3537273,319.6400455,0,,,,
8739.955078,548,548.0971364,531.6684545,0,9940.155359,,,
108289064,123193636,123216545.5,123323454.5,531801574.7,48603299.37,,,
216525392,85173041,85249881.82,85261431.82,84542312.62,26863914.91,,,
62365972,23495182,23564386.36,22828718.18,60335495,22894053.54,,,
254363136,149853136,149952409.1,149347227.3,414257568.4,37781173.39,,,
685807808,293926500,294122181.8,293353772.7,2355985840,73972521.14,,,
101795632,26047923,26088395.45,25269490.91,162268158,32918341.01,,,
1671628288,1913644091,1914235909,1913023636,1808931274,469113951.5,,,
109292760,98226545,98552045.45,98894727.27,388900238,97376192.15,,,
3229651200,710003318,709306500,708700363.6,2638355957,583908672.6,,,
933566336,488176500,491460136.4,491270181.8,1722662476,868696758.9,,,
1163520896,578448818,578433545.5,557039318.2,2723636963,490964639.3,,,
9064219648,2684687727,2706384545,2704055455,4316577637,2146850374,,,
3381871872,1961600455,1965141818,1961982273,3022623047,1844180449,,,
201711408,252471545,252924000,253392681.8,327833740.2,130549890.4,,,
3594703104,2437928182,2460379091,2457391364,3269910156,1988492977,,,
1073855616,317915182,318990000,327250636.4,1544922363,406165886.6,,,
2410285568,2082913636,2079591818,2078226818,2483009033,2472084161,,,
1345809664,605367955,604214863.6,600263045.5,2663149170,907426341.8,,,
3831092.5,1550611,1550611.364,1562495.455,42737960.82,878750.1627,,,
17559394,9424762,9424761.818,9432894.545,48435424.8,2392177.964,,,
208813152,42491495,42843245.45,42917986.36,261520019.5,126747677.8,,,
136293184,113356091,113498318.2,113658681.8,489770813,364638147.7,,,
967462528,440488364,447804000,449291181.8,1585858398,759170026,,,
1992887936,705084545,699989181.8,699475636.4,1788503662,939185196.7,,,
1237401728,422576318,419938909.1,419859681.8,1072830811,429667998.7,,,
1047972992,596884909,591392454.5,591415363.6,747387573.2,279324728.4,,,
18490530,8704013,8665821.818,8664475.909,29360532.76,4428382.355,,,
33131370,41536377,41510031.82,41406463.64,42236328.13,6199158.976,,,
458871552,191419773,191325272.7,191325272.7,249945632.9,325660126.5,,,
1364459648,1376750455,1368732273,1368732273,1081538818,1411636526,,,
51281924,60140468,60160704.55,60157459.09,26998937.61,7234989.251,,,
197291072,181821818,182065227.3,181104954.5,43050197.6,3365943.428,,,
79600912,89742259,90413400,90411968.18,7041241.169,2117749.172,,,
2550544,155747,155747.4545,152077.2273,1759.549603,1833927.034,,,
31461854,23194691,23218363.64,23230104.55,7209516.525,27058835.27,,,
252938096,201982773,202130727.3,202459090.9,1050040405,121685322.1,,,
472292032,154612500,155070681.8,154596272.7,543718566.9,112727631.6,,,
12315543,780055,780054.5455,786500.5909,6624098.301,649449.4378,,,
359493504,258405000,259187727.3,259189636.4,157924804.7,134534683.3,,,
51022316,194691955,196073181.8,196104681.8,68216461.18,57736234.11,,,
34765780,149221227,150910772.7,150913636.4,4770167.351,34032142.34,,,
283943680,402145227,402357136.4,406372909.1,966760192.9,152080686,,,
604876864,186521045,187267500,188195318.2,969502136.2,147920593,,,
611425920,258322909,258310500,253682863.6,495531982.4,136185109.5,,,
373877760,221032636,223869545.5,221895545.5,648231506.3,214427000.2,,,
163575632,184278818,184539409.1,183140045.5,295886291.5,88234619.09,,,
374240512,286817045,288221181.8,289582363.6,2163318604,256039463,,,
299472.2813,223069,223068.6818,228271.9091,448352.8137,161994.1759,,,
612059.6875,2390535,2390535,2400319.091,4488120.556,306459.3586,,,
4262053.5,1981865,1981865.455,1994465.455,29568470,1050091.301,,,
15832257,2304807,2304807.273,2381533.636,20382921.22,1347381.856,,,
202099840,189477273,190737272.7,190766863.6,446840698.2,147938778,,,
535012192,348930273,348588545.5,348673500,961529052.7,748691146.8,,,
19374190,9736650,9739990.909,9644440.909,937615.633,4086363.858,,,
449884608,284479364,282049090.9,282050045.5,228013458.3,126732451,,,
24007274,10649673,10573690.91,10573404.55,15280026.44,13507300.3,,,
4855609344,3714718636,3709172727,3709172727,4341687500,4674722251,,,
3806689536,2544531818,2554984091,2554984091,3699789063,3168853551,,,
1743520.875,106196,106196.0455,103750.5,360.7996332,1238956.907,,,
15704142,39637595,39917945.45,39928350,9549194.336,6816350.416,,,
95885096,110105864,110155500,110456181.8,182391571,27899236.1,,,
597134528,180441545,180819545.5,180641045.5,723877075.2,145211917,,,
1730441344,1008859091,1020151364,1007198182,3821796631,555844144.7,,,
146200752,35235805,35569418.18,35577818.18,381788208,85371695.85,,,
666768832,321047045,321669409.1,323111727.3,839739990.2,157939782.2,,,
212701200,66473305,66396750,65349900,160716812.1,24632315.2,,,
10825155,1512210,1517927.727,1511236.364,330148.1009,6841372.447,,,
949936704,461901682,466528363.6,466529318.2,334549896.2,40714404.93,,,
64461020,24861327,24894927.27,24249081.82,28032814.03,7013115.093,,,
54750556,38518964,38603822.73,38668350,114430885.3,19481629.43,,,
